Part Number	Product Description	Product Size	Packaging UOM	Price	List Price	List vs. Price % Change	12 Month Quantity Ordered	Average Price per Quantity	Total Estimated Impact	Product visible	Reason not visible	Included In Product Views	Manufacturer Name	Manufacturer Part Number	Category	Category UNSPSC	Commodity Code	UNSPSC
"SA1120"	"SA1120 Maxwell CSC Premier Service Agreement, 1 each"	"1 each"	"EA"	"6551.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA1120"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA1130"	"SA1130 Maxwell CSC Preventative Maintenance, 1 each"	"1 each"	"EA"	"1650.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA1130"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA1140"	"SA1140 Maxwell CSC Installation Qualification, 1 each"	"1 each"	"EA"	"2080.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA1140"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA1150"	"SA1150 Maxwell CSC Operational Qualification, 1 each"	"1 each"	"EA"	"3120.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA1150"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"SA1160"	"SA1160 Maxwell CSC IQ/OQ Combination Package, 1 each"	"1 each"	"EA"	"4680.00"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"SA1160"	"Automated Nucleic Acid Purification Systems"	"41-10-55-00"	"00111"	"81141504"
"V1690"	"V1690 PI3K-Glo Class I Profiling Kit, 1 each"	"1 each"	"EA"	"916.76"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1690"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1701"	"V1701 PIP2:3PS Lipid Kinase Substrate, 0.25mg, 0.25ml"	"0.25ml"	"EA"	"218.94"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1701"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1711"	"V1711 PI:3PS Lipid Kinase Substrate, 0.5mg, 0.5ml"	"0.5ml"	"EA"	"218.94"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1711"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1721"	"V1721 PI3K (p110alpha/p85alpha), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1721"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1731"	"V1731 PI3K (p110alpha[E545K]/p85alpha), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1731"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1741"	"V1741 PI3K (p110alpha[H1047R]/p85alpha), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1741"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1751"	"V1751 PI3K (p110beta/p85alpha), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1751"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1761"	"V1761 PI3K (p120gamma), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1761"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1771"	"V1771 PI3K (p110delta/p85alpha), 20ug, 200microl"	"200microl"	"EA"	"305.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1771"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1781"	"V1781 ADP-Glo Kinase Assay with PI:3PS, 1,000 assays"	"1,000 assays"	"EA"	"633.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1781"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1782"	"V1782 ADP-Glo Kinase Assay with PI:3PS, 10,000 assays"	"10,000 assays"	"EA"	"4719.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1782"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1791"	"V1791 ADP-Glo Kinase Assay with PIP2:3PS, 1,000 assays"	"1,000 assays"	"EA"	"633.86"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1791"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V1792"	"V1792 ADP-Glo Kinase Assay with PIP2:3PS, 10,000 assays"	"10,000 assays"	"EA"	"4719.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V1792"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4010"	"V4010 AKT3 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4010"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4011"	"V4011 ADP-Glo Kinase Assay + AKT3 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4011"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4012"	"V4012 AMPK (A1/B1/G2) Kinase Enzyme System, 10microg"	"10microg"	"EA"	"618.28"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4012"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4013"	"V4013 ADP-Glo Kinase Assay + AMPK (A1/B1/G2) Kinase Enzyme System, 1 each"	"1 each"	"EA"	"948.74"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4013"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4014"	"V4014 AMPK (A2/B1/G1) Kinase Enzyme System, 10microg"	"10microg"	"EA"	"618.28"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4014"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4015"	"V4015 ADP-Glo Kinase Assay + AMPK (A2/B1/G1) Kinase Enzyme System, 1 each"	"1 each"	"EA"	"948.74"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4015"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4016"	"V4016 CAMK1 gamma Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4016"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4017"	"V4017 ADP-Glo Kinase Assay + CAMK1 gamma Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4017"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4018"	"V4018 CAMK2 alpha Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4018"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4019"	"V4019 ADP-Glo Kinase Assay + CAMK2 alpha Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4019"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4020"	"V4020 CHK2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4020"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4021"	"V4021 ADP-Glo Kinase Assay + CHK2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4021"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4022"	"V4022 FMS Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4022"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4023"	"V4023 ADP-Glo Kinase Assay + FMS Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4023"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4024"	"V4024 MAPKAPK2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4024"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4025"	"V4025 ADP-Glo Kinase Assay+ MAPKAPK2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4025"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4026"	"V4026 MAPKAPK3 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4026"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4027"	"V4027 ADP-Glo Kinase Assay+ MAPKAPK3 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4027"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4028"	"V4028 MARK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4028"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4029"	"V4029 ADP-Glo Kinase Assay + MARK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4029"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4030"	"V4030 p70S6Kb Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4030"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4031"	"V4031 ADP-Glo Kinase Assay + p70S6Kb Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4031"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4032"	"V4032 PIM1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4032"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4033"	"V4033 ADP-Glo Kinase Assay + PIM1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4033"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4034"	"V4034 PIM2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4034"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4035"	"V4035 ADP-Glo Kinase Assay + PIM2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4035"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4036"	"V4036 PKC epsilon Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4036"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4037"	"V4037 ADP-Glo Kinase Assay + PKC epsilon Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4037"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4038"	"V4038 PKC mu Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4038"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4039"	"V4039 ADP-Glo Kinase Assay + PKC mu Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4039"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4040"	"V4040 PKC theta Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4040"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4041"	"V4041 ADP-Glo Kinase Assay + PKC theta Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4041"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4042"	"V4042 PKD2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4042"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4043"	"V4043 ADP-Glo Kinase Assay + PKD2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4043"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4044"	"V4044 ROCK2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4044"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4045"	"V4045 ADP-Glo Kinase Assay + ROCK2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4045"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4046"	"V4046 RSK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4046"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4047"	"V4047 ADP-Glo Kinase Assay + RSK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4047"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4048"	"V4048 TRKB Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4048"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4049"	"V4049 ADP-Glo Kinase Assay + TRKB Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4049"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4050"	"V4050 ACK Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4050"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4051"	"V4051 ADP-Glo Kinase Assay + ACK Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4051"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4052"	"V4052 ALK6 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4052"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4053"	"V4053 ADP-Glo Kinase Assay + ALK6 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4053"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4054"	"V4054 BRK Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4054"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4055"	"V4055 ADP-Glo Kinase Assay + BRK Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4055"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4056"	"V4056 CLK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4056"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4057"	"V4057 ADP-Glo Kinase Assay + CLK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4057"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4058"	"V4058 DDR2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4058"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4059"	"V4059 ADP-Glo Kinase Assay + DDR2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4059"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4060"	"V4060 FGFR2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4060"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4061"	"V4061 ADP-Glo Kinase Assay + FGFR2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4061"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4062"	"V4062 FGFR4 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4062"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4063"	"V4063 ADP-Glo Kinase Assay + FGFR4 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4063"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4064"	"V4064 FLT3 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4064"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4065"	"V4065 ADP-Glo Kinase Assay + FLT3 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4065"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4066"	"V4066 HIPK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4066"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4067"	"V4067 ADP-Glo Kinase Assay + HIPK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4067"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4068"	"V4068 IKK alpha Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4068"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4069"	"V4069 ADP-Glo Kinase Assay + IKK alpha Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4069"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4070"	"V4070 JNK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4070"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4071"	"V4071 ADP-Glo Kinase Assay + JNK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4071"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4072"	"V4072 MLK1 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4072"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4073"	"V4073 ADP-Glo Kinase Assay + MLK1 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4073"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4074"	"V4074 MYO3 beta Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4074"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4075"	"V4075 ADP-Glo Kinase Assay + MYO3 beta Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4075"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4076"	"V4076 NIK Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4076"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4077"	"V4077 ADP-Glo Kinase Assay + NIK Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4077"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4078"	"V4078 p38 delta Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4078"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4079"	"V4079 ADP-Glo Kinase Assay + p38 delta Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4079"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4080"	"V4080 PAK3 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4080"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4081"	"V4081 ADP-Glo Kinase Assay + PAK3 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4081"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4082"	"V4082 PYK2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4082"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4083"	"V4083 ADP-Glo Kinase Assay + PYK2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4083"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4084"	"V4084 RIPK2 Kinase Enzyme System, 10microg"	"10microg"	"EA"	"332.92"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4084"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
"V4085"	"V4085 ADP-Glo Kinase Assay + RIPK2 Kinase Enzyme System, 1 each"	"1 each"	"EA"	"662.56"	""	""	""	""	""	"true"	""	"PO_n_NotOpenOrder_Suppliers"	"Promega Corporation"	"V4085"	"Protein Kinase Assays"	"41-11-61-33"	"00111"	"41116134"
